fold,rna_idx,drug_idx,label,split
2,180,1,1,train
2,180,5,1,train
2,180,14,1,train
2,180,18,1,train
2,180,26,1,train
2,180,52,1,train
2,180,84,1,train
2,183,0,1,train
2,183,1,1,train
2,183,5,1,train
2,183,7,1,train
2,183,10,1,train
2,183,13,1,train
2,183,28,1,train
2,183,29,1,train
2,183,31,1,train
2,183,37,1,train
2,183,52,1,train
2,183,75,1,train
2,183,94,1,train
2,183,95,1,train
2,184,0,1,train
2,184,9,1,train
2,184,10,1,train
2,184,16,1,train
2,184,17,1,train
2,184,28,1,train
2,184,64,1,train
2,184,96,1,train
2,186,0,1,train
2,186,1,1,train
2,186,5,1,train
2,186,10,1,train
2,186,14,1,train
2,186,18,1,train
2,186,37,1,train
2,186,52,1,train
2,186,84,1,train
2,187,0,1,train
2,187,1,1,train
2,187,5,1,train
2,187,14,1,train
2,187,16,1,train
2,187,18,1,train
2,187,84,1,train
2,189,0,1,train
2,189,3,1,train
2,189,5,1,train
2,189,7,1,train
2,189,16,1,train
2,189,29,1,train
2,189,34,1,train
2,189,97,1,train
2,190,0,1,train
2,190,1,1,train
2,191,1,1,train
2,191,5,1,train
2,191,29,1,train
2,191,52,1,train
2,192,7,1,train
2,192,9,1,train
2,192,10,1,train
2,192,13,1,train
2,192,19,1,train
2,192,39,1,train
2,193,0,1,train
2,193,6,1,train
2,193,10,1,train
2,193,17,1,train
2,194,0,1,train
2,194,10,1,train
2,196,0,1,train
2,196,19,1,train
2,197,0,1,train
2,197,5,1,train
2,197,7,1,train
2,197,10,1,train
2,197,29,1,train
2,197,38,1,train
2,197,57,1,train
2,197,75,1,train
2,198,0,1,train
2,198,5,1,train
2,198,14,1,train
2,200,0,1,train
2,200,3,1,train
2,200,5,1,train
2,200,13,1,train
2,200,29,1,train
2,200,38,1,train
2,201,18,1,train
2,201,53,1,train
2,201,54,1,train
2,201,55,1,train
2,202,0,1,train
2,202,1,1,train
2,202,5,1,train
2,202,6,1,train
2,202,9,1,train
2,202,10,1,train
2,202,13,1,train
2,202,14,1,train
2,202,17,1,train
2,202,18,1,train
2,202,29,1,train
2,202,31,1,train
2,202,48,1,train
2,202,57,1,train
2,202,98,1,train
2,203,0,1,train
2,203,1,1,train
2,203,5,1,train
2,203,9,1,train
2,203,17,1,train
2,203,18,1,train
2,203,19,1,train
2,203,29,1,train
2,203,38,1,train
2,203,52,1,train
2,203,57,1,train
2,204,1,1,train
2,204,5,1,train
2,204,29,1,train
2,204,52,1,train
2,205,7,1,train
2,205,10,1,train
2,205,14,1,train
2,206,0,1,train
2,206,5,1,train
2,206,7,1,train
2,206,10,1,train
2,206,13,1,train
2,206,29,1,train
2,206,43,1,train
2,207,0,1,train
2,207,5,1,train
2,207,7,1,train
2,207,13,1,train
2,207,16,1,train
2,207,18,1,train
2,207,43,1,train
2,210,5,1,train
2,210,19,1,train
2,212,0,1,train
2,212,1,1,train
2,212,9,1,train
2,212,48,1,train
2,212,67,1,train
2,213,9,1,train
2,213,59,1,train
2,214,0,1,train
2,214,1,1,train
2,214,5,1,train
2,214,10,1,train
2,214,13,1,train
2,214,16,1,train
2,214,29,1,train
2,214,48,1,train
2,214,52,1,train
2,214,57,1,train
2,215,0,1,train
2,215,5,1,train
2,215,9,1,train
2,215,13,1,train
2,215,29,1,train
2,215,34,1,train
2,215,99,1,train
2,216,0,1,train
2,216,1,1,train
2,216,5,1,train
2,216,13,1,train
2,216,16,1,train
2,216,17,1,train
2,216,18,1,train
2,216,19,1,train
2,216,52,1,train
2,216,57,1,train
2,216,100,1,train
2,217,5,1,train
2,217,19,1,train
2,218,0,1,train
2,218,1,1,train
2,218,10,1,train
2,218,13,1,train
2,218,39,1,train
2,218,52,1,train
2,218,57,1,train
2,219,5,1,train
2,219,7,1,train
2,219,10,1,train
2,221,5,1,train
2,221,7,1,train
2,221,66,1,train
2,222,9,1,train
2,222,13,1,train
2,223,0,1,train
2,223,1,1,train
2,223,3,1,train
2,223,5,1,train
2,223,8,1,train
2,223,10,1,train
2,223,16,1,train
2,223,27,1,train
2,223,37,1,train
2,223,52,1,train
2,223,57,1,train
2,224,0,1,train
2,224,5,1,train
2,225,3,1,train
2,225,5,1,train
2,225,16,1,train
2,225,38,1,train
2,226,7,1,train
2,226,10,1,train
2,227,0,1,train
2,227,1,1,train
2,227,3,1,train
2,227,5,1,train
2,227,6,1,train
2,227,10,1,train
2,227,13,1,train
2,227,17,1,train
2,228,5,1,train
2,228,18,1,train
2,228,29,1,train
2,228,65,1,train
2,229,0,1,train
2,229,5,1,train
2,229,18,1,train
2,229,27,1,train
2,229,31,1,train
2,229,49,1,train
2,229,52,1,train
2,229,57,1,train
2,229,107,1,train
2,229,108,1,train
2,230,0,1,train
2,230,13,1,train
2,230,52,1,train
2,231,0,1,train
2,231,5,1,train
2,231,29,1,train
2,231,34,1,train
2,232,5,1,train
2,232,13,1,train
2,232,29,1,train
2,233,7,1,train
2,233,10,1,train
2,233,14,1,train
2,233,19,1,train
2,233,34,1,train
2,233,109,1,train
2,234,0,1,train
2,234,1,1,train
2,234,10,1,train
2,234,13,1,train
2,234,18,1,train
2,234,19,1,train
2,234,52,1,train
2,235,5,1,train
2,235,29,1,train
2,236,10,1,train
2,236,38,1,train
2,237,0,1,train
2,237,1,1,train
2,237,5,1,train
2,237,6,1,train
2,237,10,1,train
2,237,14,1,train
2,237,18,1,train
2,237,31,1,train
2,237,57,1,train
2,237,84,1,train
2,237,110,1,train
2,238,1,1,train
2,238,52,1,train
2,239,0,1,train
2,239,1,1,train
2,239,10,1,train
2,239,17,1,train
2,239,28,1,train
2,239,96,1,train
2,239,111,1,train
2,240,5,1,train
2,240,29,1,train
2,241,0,1,train
2,241,1,1,train
2,241,5,1,train
2,241,6,1,train
2,241,7,1,train
2,241,8,1,train
2,241,10,1,train
2,241,13,1,train
2,241,17,1,train
2,241,29,1,train
2,241,31,1,train
2,241,32,1,train
2,241,34,1,train
2,241,35,1,train
2,241,38,1,train
2,241,57,1,train
2,241,91,1,train
2,241,97,1,train
2,241,103,1,train
2,241,112,1,train
2,241,113,1,train
2,242,1,1,train
2,242,52,1,train
2,243,0,1,train
2,243,1,1,train
2,243,5,1,train
2,243,6,1,train
2,243,7,1,train
2,243,9,1,train
2,243,13,1,train
2,243,16,1,train
2,243,17,1,train
2,243,18,1,train
2,243,32,1,train
2,243,34,1,train
2,243,35,1,train
2,243,52,1,train
2,243,57,1,train
2,243,97,1,train
2,243,112,1,train
2,243,113,1,train
2,244,1,1,train
2,244,52,1,train
2,245,0,1,train
2,245,1,1,train
2,245,5,1,train
2,245,8,1,train
2,245,37,1,train
2,245,42,1,train
2,245,76,1,train
2,245,114,1,train
2,245,115,1,train
2,246,0,1,train
2,246,3,1,train
2,246,5,1,train
2,246,13,1,train
2,246,17,1,train
2,246,18,1,train
2,246,27,1,train
2,246,34,1,train
2,246,65,1,train
2,246,116,1,train
2,247,5,1,train
2,247,10,1,train
2,248,0,1,train
2,248,5,1,train
2,248,14,1,train
2,248,18,1,train
2,248,31,1,train
2,248,50,1,train
2,248,84,1,train
2,248,115,1,train
2,248,116,1,train
2,249,10,1,train
2,249,19,1,train
2,249,50,1,train
2,249,51,1,train
2,249,82,1,train
2,251,0,1,train
2,251,13,1,train
2,251,16,1,train
2,251,51,1,train
2,251,52,1,train
2,252,0,1,train
2,252,1,1,train
2,252,3,1,train
2,252,5,1,train
2,252,13,1,train
2,252,29,1,train
2,252,31,1,train
2,252,48,1,train
2,252,52,1,train
2,253,0,1,train
2,253,1,1,train
2,253,5,1,train
2,253,18,1,train
2,253,52,1,train
2,254,0,1,train
2,254,5,1,train
2,254,6,1,train
2,254,7,1,train
2,254,13,1,train
2,254,16,1,train
2,254,29,1,train
2,254,38,1,train
2,254,51,1,train
2,254,52,1,train
2,255,5,1,train
2,255,29,1,train
2,258,0,1,train
2,258,5,1,train
2,258,10,1,train
2,258,16,1,train
2,258,17,1,train
2,258,18,1,train
2,258,39,1,train
2,258,46,1,train
2,258,50,1,train
2,258,52,1,train
2,258,58,1,train
2,258,95,1,train
2,258,117,1,train
2,259,0,1,train
2,259,3,1,train
2,259,5,1,train
2,259,7,1,train
2,259,9,1,train
2,259,14,1,train
2,259,16,1,train
2,259,17,1,train
2,259,18,1,train
2,259,27,1,train
2,259,38,1,train
2,259,50,1,train
2,259,51,1,train
2,259,67,1,train
2,259,84,1,train
2,261,1,1,train
2,261,5,1,train
2,261,10,1,train
2,261,29,1,train
2,261,48,1,train
2,262,1,1,train
2,262,26,1,train
2,262,52,1,train
2,263,0,1,train
2,263,5,1,train
2,263,10,1,train
2,263,18,1,train
2,263,38,1,train
2,263,49,1,train
2,263,52,1,train
2,263,75,1,train
2,266,0,1,train
2,266,5,1,train
2,266,10,1,train
2,266,13,1,train
2,266,16,1,train
2,266,17,1,train
2,266,19,1,train
2,266,39,1,train
2,266,57,1,train
2,266,75,1,train
2,266,91,1,train
2,267,5,1,train
2,267,29,1,train
2,269,1,1,train
2,269,52,1,train
2,270,5,1,train
2,270,18,1,train
2,270,49,1,train
2,270,52,1,train
2,270,65,1,train
2,272,0,1,train
2,272,7,1,train
2,273,0,1,train
2,273,1,1,train
2,273,3,1,train
2,273,5,1,train
2,273,10,1,train
2,273,16,1,train
2,273,17,1,train
2,276,0,1,train
2,276,5,1,train
2,277,0,1,train
2,277,5,1,train
2,277,29,1,train
2,278,5,1,train
2,278,29,1,train
2,279,1,1,train
2,279,51,1,train
2,279,52,1,train
2,280,1,1,train
2,280,3,1,train
2,280,5,1,train
2,280,10,1,train
2,280,13,1,train
2,280,16,1,train
2,280,31,1,train
2,280,57,1,train
2,281,5,1,train
2,281,29,1,train
2,282,0,1,train
2,282,3,1,train
2,282,5,1,train
2,282,6,1,train
2,282,10,1,train
2,282,13,1,train
2,282,14,1,train
2,282,50,1,train
2,282,52,1,train
2,282,66,1,train
2,282,84,1,train
2,283,5,1,train
2,283,29,1,train
2,283,66,1,train
2,283,75,1,train
2,285,0,1,train
2,285,13,1,train
2,285,16,1,train
2,285,19,1,train
2,285,52,1,train
2,285,66,1,train
2,285,92,1,train
2,288,5,1,train
2,288,29,1,train
2,290,1,1,train
2,290,5,1,train
2,290,29,1,train
2,290,52,1,train
2,292,2,1,train
2,292,10,1,train
2,293,1,1,train
2,293,52,1,train
2,294,1,1,train
2,294,52,1,train
2,295,1,1,train
2,295,52,1,train
2,297,1,1,train
2,297,52,1,train
2,298,1,1,train
2,298,52,1,train
2,300,1,1,train
2,300,52,1,train
2,303,1,1,train
2,303,52,1,train
2,305,1,1,train
2,305,52,1,train
2,306,10,1,train
2,306,26,1,train
2,307,1,1,train
2,307,5,1,train
2,307,10,1,train
2,307,29,1,train
2,307,57,1,train
2,307,71,1,train
2,308,5,1,train
2,308,19,1,train
2,308,27,1,train
2,308,29,1,train
2,309,1,1,train
2,309,52,1,train
2,310,0,1,train
2,310,3,1,train
2,310,5,1,train
2,310,7,1,train
2,310,9,1,train
2,310,13,1,train
2,310,50,1,train
2,313,1,1,train
2,313,3,1,train
2,313,7,1,train
2,313,13,1,train
2,313,52,1,train
2,313,57,1,train
2,314,1,1,train
2,314,3,1,train
2,314,5,1,train
2,314,20,1,train
2,314,51,1,train
2,314,52,1,train
2,314,66,1,train
2,315,1,1,train
2,315,5,1,train
2,315,7,1,train
2,315,10,1,train
2,315,19,1,train
2,315,29,1,train
2,315,52,1,train
2,316,0,1,train
2,316,5,1,train
2,316,7,1,train
2,316,29,1,train
2,316,50,1,train
2,316,51,1,train
2,316,57,1,train
2,317,0,1,train
2,317,3,1,train
2,317,5,1,train
2,317,17,1,train
2,317,18,1,train
2,317,19,1,train
2,317,50,1,train
2,317,53,1,train
2,317,54,1,train
2,317,55,1,train
2,317,57,1,train
2,317,71,1,train
2,317,119,1,train
2,319,0,1,train
2,319,1,1,train
2,319,5,1,train
2,319,7,1,train
2,319,16,1,train
2,319,29,1,train
2,319,38,1,train
2,319,52,1,train
2,319,57,1,train
2,321,1,1,train
2,321,5,1,train
2,321,29,1,train
2,321,52,1,train
2,323,0,1,train
2,323,16,1,train
2,323,50,1,train
2,324,5,1,train
2,324,7,1,train
2,324,10,1,train
2,324,13,1,train
2,324,16,1,train
2,325,5,1,train
2,325,7,1,train
2,325,29,1,train
2,325,34,1,train
2,326,1,1,train
2,326,10,1,train
2,326,52,1,train
2,327,0,1,train
2,327,1,1,train
2,327,5,1,train
2,327,7,1,train
2,327,9,1,train
2,327,10,1,train
2,327,13,1,train
2,327,16,1,train
2,327,17,1,train
2,327,29,1,train
2,327,45,1,train
2,327,51,1,train
2,327,57,1,train
2,327,59,1,train
2,327,75,1,train
2,327,82,1,train
2,328,0,1,train
2,328,5,1,train
2,328,14,1,train
2,328,19,1,train
2,328,27,1,train
2,329,5,1,train
2,329,13,1,train
2,329,16,1,train
2,329,29,1,train
2,329,51,1,train
2,329,79,1,train
2,329,80,1,train
2,330,0,1,train
2,330,1,1,train
2,330,3,1,train
2,330,5,1,train
2,330,10,1,train
2,331,0,1,train
2,331,50,1,train
2,332,1,1,train
2,332,5,1,train
2,332,7,1,train
2,332,13,1,train
2,332,27,1,train
2,332,29,1,train
2,332,50,1,train
2,332,51,1,train
2,332,52,1,train
2,335,0,1,train
2,335,1,1,train
2,335,52,1,train
2,336,0,1,train
2,336,9,1,train
2,336,10,1,train
2,336,16,1,train
2,336,31,1,train
2,336,50,1,train
2,336,93,1,train
2,337,0,1,train
2,337,52,1,train
2,337,66,1,train
2,338,1,1,train
2,338,52,1,train
2,339,0,1,train
2,339,1,1,train
2,339,3,1,train
2,339,7,1,train
2,339,27,1,train
2,339,52,1,train
2,339,56,1,train
2,339,57,1,train
2,340,0,1,train
2,340,50,1,train
2,341,0,1,train
2,341,50,1,train
2,342,1,1,train
2,342,52,1,train
2,343,5,1,train
2,343,10,1,train
2,343,29,1,train
2,345,1,1,train
2,345,52,1,train
2,346,0,1,train
2,346,1,1,train
2,346,52,1,train
2,347,1,1,train
2,347,5,1,train
2,347,29,1,train
2,348,0,1,train
2,348,1,1,train
2,348,5,1,train
2,348,29,1,train
2,348,52,1,train
2,349,0,1,train
2,349,1,1,train
2,349,16,1,train
2,349,52,1,train
2,349,56,1,train
2,350,0,1,train
2,350,1,1,train
2,350,13,1,train
2,350,52,1,train
2,350,56,1,train
2,351,0,1,train
2,351,1,1,train
2,351,5,1,train
2,351,10,1,train
2,351,29,1,train
2,351,56,1,train
2,351,82,1,train
2,352,0,1,train
2,352,5,1,train
2,352,29,1,train
2,353,0,1,train
2,353,6,1,train
2,353,7,1,train
2,354,5,1,train
2,354,29,1,train
2,355,0,1,train
2,355,1,1,train
2,355,7,1,train
2,355,34,1,train
2,357,0,1,train
2,357,5,1,train
2,357,29,1,train
2,358,0,1,train
2,358,10,1,train
2,359,0,1,train
2,359,1,1,train
2,359,5,1,train
2,359,27,1,train
2,359,48,1,train
2,359,52,1,train
2,361,0,1,train
2,361,1,1,train
2,361,52,1,train
2,362,1,1,train
2,362,52,1,train
2,366,1,1,train
2,366,52,1,train
2,367,5,1,train
2,367,16,1,train
2,367,31,1,train
2,368,0,1,train
2,368,5,1,train
2,368,13,1,train
2,368,27,1,train
2,371,1,1,train
2,371,52,1,train
2,372,1,1,train
2,372,52,1,train
2,373,50,1,train
2,373,57,1,train
2,374,5,1,train
2,374,29,1,train
2,376,5,1,train
2,376,13,1,train
2,376,29,1,train
2,377,0,1,train
2,377,1,1,train
2,377,13,1,train
2,377,52,1,train
2,378,1,1,train
2,378,5,1,train
2,378,52,1,train
2,379,0,1,train
2,379,1,1,train
2,379,6,1,train
2,379,7,1,train
2,379,13,1,train
2,379,52,1,train
2,379,57,1,train
2,380,1,1,train
2,380,5,1,train
2,380,16,1,train
2,380,19,1,train
2,380,52,1,train
2,381,0,1,train
2,381,1,1,train
2,381,18,1,train
2,381,52,1,train
2,382,1,1,train
2,382,5,1,train
2,382,7,1,train
2,382,13,1,train
2,382,18,1,train
2,382,29,1,train
2,382,50,1,train
2,382,52,1,train
2,383,1,1,train
2,383,34,1,train
2,383,52,1,train
2,383,66,1,train
2,384,1,1,train
2,384,52,1,train
2,385,1,1,train
2,385,52,1,train
2,386,1,1,train
2,386,52,1,train
2,387,1,1,train
2,387,52,1,train
2,389,1,1,train
2,389,52,1,train
2,390,1,1,train
2,390,10,1,train
2,390,52,1,train
2,391,0,1,train
2,391,1,1,train
2,391,5,1,train
2,391,7,1,train
2,391,13,1,train
2,391,16,1,train
2,391,18,1,train
2,391,29,1,train
2,391,52,1,train
2,391,56,1,train
2,392,5,1,train
2,392,16,1,train
2,392,29,1,train
2,393,10,1,train
2,393,13,1,train
2,395,5,1,train
2,395,18,1,train
2,396,1,1,train
2,396,52,1,train
2,397,1,1,train
2,397,52,1,train
2,398,1,1,train
2,398,52,1,train
2,399,1,1,train
2,399,52,1,train
2,400,1,1,train
2,400,52,1,train
2,401,1,1,train
2,401,52,1,train
2,402,1,1,train
2,402,52,1,train
2,403,5,1,train
2,403,29,1,train
2,404,1,1,train
2,404,52,1,train
2,405,1,1,train
2,405,52,1,train
2,406,1,1,train
2,406,52,1,train
2,407,1,1,train
2,407,52,1,train
2,410,1,1,train
2,410,52,1,train
2,411,1,1,train
2,411,5,1,train
2,411,29,1,train
2,411,52,1,train
2,412,0,1,train
2,412,5,1,train
2,412,16,1,train
2,412,17,1,train
2,412,29,1,train
2,412,38,1,train
2,412,46,1,train
2,412,48,1,train
2,412,57,1,train
2,412,117,1,train
2,413,1,1,train
2,413,52,1,train
2,414,0,1,train
2,414,1,1,train
2,414,16,1,train
2,414,37,1,train
2,414,56,1,train
2,415,1,1,train
2,415,52,1,train
2,416,1,1,train
2,416,5,1,train
2,416,29,1,train
2,417,1,1,train
2,417,52,1,train
2,418,1,1,train
2,418,52,1,train
2,419,1,1,train
2,419,52,1,train
2,420,1,1,train
2,420,5,1,train
2,420,16,1,train
2,420,29,1,train
2,420,52,1,train
2,421,0,1,train
2,421,5,1,train
2,421,16,1,train
2,421,27,1,train
2,421,29,1,train
2,423,1,1,train
2,423,52,1,train
2,425,1,1,train
2,425,52,1,train
2,426,1,1,train
2,426,52,1,train
2,427,1,1,train
2,427,52,1,train
2,431,77,1,train
2,431,78,1,train
2,432,1,1,train
2,432,52,1,train
2,434,1,1,train
2,434,52,1,train
2,435,1,1,train
2,435,52,1,train
2,436,1,1,train
2,436,52,1,train
2,437,1,1,train
2,437,52,1,train
2,438,1,1,train
2,438,52,1,train
2,439,1,1,train
2,439,10,1,train
2,439,52,1,train
2,440,1,1,train
2,440,52,1,train
2,441,1,1,train
2,441,52,1,train
2,442,1,1,train
2,442,52,1,train
2,443,1,1,train
2,443,52,1,train
2,445,1,1,train
2,445,52,1,train
2,448,1,1,train
2,448,52,1,train
2,449,1,1,train
2,449,52,1,train
2,450,1,1,train
2,450,52,1,train
2,451,1,1,train
2,451,52,1,train
2,452,1,1,train
2,452,52,1,train
2,453,0,1,train
2,453,1,1,train
2,453,3,1,train
2,453,5,1,train
2,453,10,1,train
2,453,13,1,train
2,453,17,1,train
2,453,34,1,train
2,453,52,1,train
2,454,0,1,train
2,454,5,1,train
2,454,29,1,train
2,454,66,1,train
2,454,91,1,train
2,455,0,1,train
2,455,1,1,train
2,455,3,1,train
2,455,5,1,train
2,455,52,1,train
2,455,66,1,train
2,456,1,1,train
2,456,5,1,train
2,456,6,1,train
2,457,0,1,train
2,457,5,1,train
2,457,7,1,train
2,458,10,1,train
2,458,50,1,train
2,459,0,1,train
2,459,5,1,train
2,459,29,1,train
2,460,1,1,train
2,460,5,1,train
2,460,18,1,train
2,460,34,1,train
2,461,0,1,train
2,461,17,1,train
2,461,19,1,train
2,461,76,1,train
2,462,5,1,train
2,462,29,1,train
2,463,5,1,train
2,463,6,1,train
2,463,29,1,train
2,463,37,1,train
2,463,51,1,train
2,464,5,1,train
2,464,29,1,train
2,465,5,1,train
2,465,16,1,train
2,465,66,1,train
2,466,1,1,train
2,466,51,1,train
2,466,52,1,train
2,469,5,1,train
2,469,19,1,train
2,470,5,1,train
2,470,29,1,train
2,470,37,1,train
2,470,57,1,train
2,470,66,1,train
2,471,0,1,train
2,471,1,1,train
2,471,9,1,train
2,471,52,1,train
2,472,5,1,train
2,472,27,1,train
2,472,29,1,train
2,474,0,1,train
2,474,5,1,train
2,474,29,1,train
2,475,0,1,train
2,475,5,1,train
2,475,18,1,train
2,475,52,1,train
2,476,0,1,train
2,476,7,1,train
2,477,1,1,train
2,477,5,1,train
2,477,10,1,train
2,477,13,1,train
2,478,0,1,train
2,478,5,1,train
2,478,29,1,train
2,480,0,1,train
2,480,5,1,train
2,480,29,1,train
2,482,0,1,train
2,482,5,1,train
2,482,7,1,train
2,482,29,1,train
2,482,64,1,train
2,483,0,1,train
2,483,7,1,train
2,484,0,1,train
2,484,7,1,train
2,486,0,1,train
2,486,1,1,train
2,486,7,1,train
2,486,64,1,train
2,487,0,1,train
2,487,52,1,train
2,488,5,1,train
2,488,19,1,train
2,489,0,1,train
2,489,7,1,train
2,490,0,1,train
2,490,5,1,train
2,490,29,1,train
2,490,64,1,train
2,491,0,1,train
2,491,7,1,train
2,491,64,1,train
2,492,0,1,train
2,492,1,1,train
2,492,7,1,train
2,494,5,1,train
2,494,7,1,train
2,494,18,1,train
2,494,65,1,train
2,495,0,1,train
2,495,5,1,train
2,495,29,1,train
2,495,52,1,train
2,497,0,1,train
2,497,5,1,train
2,497,29,1,train
2,498,5,1,train
2,498,29,1,train
2,502,0,1,train
2,502,7,1,train
2,503,0,1,train
2,503,5,1,train
2,504,5,1,train
2,504,29,1,train
2,506,0,1,train
2,506,5,1,train
2,506,29,1,train
2,508,1,1,train
2,508,5,1,train
2,508,29,1,train
2,509,50,1,train
2,509,57,1,train
2,510,5,1,train
2,510,29,1,train
2,511,5,1,train
2,511,29,1,train
2,511,34,1,train
2,512,7,1,train
2,512,13,1,train
2,513,5,1,train
2,513,29,1,train
2,515,5,1,train
2,515,29,1,train
2,516,5,1,train
2,516,29,1,train
2,517,5,1,train
2,517,29,1,train
2,518,5,1,train
2,518,29,1,train
2,520,5,1,train
2,520,13,1,train
2,520,29,1,train
2,521,5,1,train
2,521,29,1,train
2,522,5,1,train
2,522,29,1,train
2,522,64,1,train
2,523,0,1,train
2,523,1,1,train
2,523,5,1,train
2,523,13,1,train
2,523,52,1,train
2,524,13,1,train
2,524,64,1,train
2,525,5,1,train
2,525,29,1,train
2,525,64,1,train
2,526,5,1,train
2,526,29,1,train
2,526,52,1,train
2,527,5,1,train
2,527,29,1,train
2,528,5,1,train
2,528,29,1,train
2,529,0,1,train
2,529,1,1,train
2,529,5,1,train
2,529,29,1,train
2,529,52,1,train
2,530,0,1,train
2,530,10,1,train
2,530,17,1,train
2,531,5,1,train
2,531,10,1,train
2,531,13,1,train
2,531,29,1,train
2,532,5,1,train
2,532,29,1,train
2,533,1,1,train
2,533,52,1,train
2,534,5,1,train
2,534,29,1,train
2,535,0,1,train
2,535,16,1,train
2,535,51,1,train
2,536,0,1,train
2,536,5,1,train
2,536,13,1,train
2,536,29,1,train
2,537,5,1,train
2,537,29,1,train
2,539,1,1,train
2,539,18,1,train
2,540,0,1,train
2,540,5,1,train
2,540,13,1,train
2,540,29,1,train
2,540,34,1,train
2,541,1,1,train
2,541,52,1,train
2,542,0,1,train
2,542,5,1,train
2,542,18,1,train
2,542,27,1,train
2,542,52,1,train
2,543,13,1,train
2,543,52,1,train
2,544,1,1,train
2,544,52,1,train
2,545,7,1,train
2,545,31,1,train
2,545,66,1,train
2,546,1,1,train
2,546,52,1,train
2,547,7,1,train
2,547,51,1,train
2,547,75,1,train
2,549,0,1,train
2,549,6,1,train
2,549,13,1,train
2,550,0,1,train
2,550,5,1,train
2,550,29,1,train
2,551,0,1,train
2,551,13,1,train
2,551,18,1,train
2,551,26,1,train
2,552,5,1,train
2,552,29,1,train
2,553,10,1,train
2,553,38,1,train
2,554,1,1,train
2,554,5,1,train
2,554,29,1,train
2,555,1,1,train
2,555,10,1,train
2,558,5,1,train
2,558,29,1,train
2,558,57,1,train
2,558,79,1,train
2,558,80,1,train
2,560,5,1,train
2,560,29,1,train
2,561,1,1,train
2,561,52,1,train
2,562,1,1,train
2,562,3,1,train
2,562,5,1,train
2,562,6,1,train
2,562,13,1,train
2,562,29,1,train
2,562,50,1,train
2,562,52,1,train
2,562,57,1,train
2,563,5,1,train
2,563,29,1,train
2,564,0,1,train
2,564,1,1,train
2,564,10,1,train
2,564,16,1,train
2,564,52,1,train
2,564,67,1,train
2,565,0,1,train
2,565,52,1,train
2,566,1,1,train
2,566,52,1,train
2,567,1,1,train
2,567,52,1,train
2,567,66,1,train
2,568,1,1,train
2,568,13,1,train
2,568,52,1,train
2,569,1,1,train
2,569,52,1,train
2,570,9,1,train
2,570,13,1,train
2,570,28,1,train
2,571,9,1,train
2,571,13,1,train
2,571,28,1,train
2,572,9,1,train
2,572,13,1,train
2,572,28,1,train
2,573,0,1,train
2,573,1,1,train
2,573,7,1,train
2,573,13,1,train
2,573,52,1,train
2,574,5,1,train
2,574,29,1,train
2,576,1,1,train
2,576,115,1,train
2,577,1,1,train
2,577,52,1,train
2,578,1,1,train
2,578,52,1,train
2,578,57,1,train
2,581,5,1,train
2,581,29,1,train
2,582,1,1,train
2,582,6,1,train
2,582,26,1,train
2,582,52,1,train
2,583,1,1,train
2,583,5,1,train
2,583,13,1,train
2,583,29,1,train
2,584,0,1,train
2,584,1,1,train
2,584,5,1,train
2,584,6,1,train
2,584,18,1,train
2,584,52,1,train
2,585,5,1,train
2,585,16,1,train
2,585,29,1,train
2,586,10,1,train
2,586,38,1,train
2,587,5,1,train
2,587,7,1,train
2,587,10,1,train
2,587,29,1,train
2,588,0,1,train
2,588,10,1,train
2,588,38,1,train
2,589,5,1,train
2,589,10,1,train
2,591,1,1,train
2,591,52,1,train
2,592,0,1,train
2,592,10,1,train
2,593,0,1,train
2,593,5,1,train
2,593,13,1,train
2,593,29,1,train
2,594,0,1,train
2,594,5,1,train
2,594,18,1,train
2,594,52,1,train
2,595,1,1,train
2,595,5,1,train
2,595,10,1,train
2,598,5,1,train
2,598,29,1,train
2,599,5,1,train
2,599,13,1,train
2,600,0,1,train
2,600,5,1,train
2,600,10,1,train
2,600,18,1,train
2,600,19,1,train
2,600,37,1,train
2,600,53,1,train
2,600,54,1,train
2,600,55,1,train
2,601,5,1,train
2,601,10,1,train
2,603,0,1,train
2,603,10,1,train
2,604,0,1,train
2,604,5,1,train
2,604,6,1,train
2,604,13,1,train
2,604,29,1,train
2,604,52,1,train
2,606,0,1,train
2,606,14,1,train
2,608,0,1,train
2,608,5,1,train
2,608,13,1,train
2,608,29,1,train
2,609,5,1,train
2,609,10,1,train
2,610,0,1,train
2,610,5,1,train
2,610,7,1,train
2,611,9,1,train
2,611,13,1,train
2,611,26,1,train
2,612,1,1,train
2,612,52,1,train
2,613,32,1,train
2,613,75,1,train
2,614,0,1,train
2,614,5,1,train
2,614,7,1,train
2,614,10,1,train
2,614,29,1,train
2,614,50,1,train
2,614,52,1,train
2,616,0,1,train
2,616,1,1,train
2,616,5,1,train
2,616,16,1,train
2,616,52,1,train
2,616,56,1,train
2,617,0,1,train
2,617,1,1,train
2,617,5,1,train
2,617,6,1,train
2,617,13,1,train
2,617,16,1,train
2,617,18,1,train
2,617,29,1,train
2,617,50,1,train
2,617,52,1,train
2,617,53,1,train
2,617,54,1,train
2,617,55,1,train
2,617,57,1,train
2,618,5,1,train
2,618,18,1,train
2,618,65,1,train
2,618,67,1,train
2,618,70,1,train
2,619,0,1,train
2,619,1,1,train
2,619,5,1,train
2,619,7,1,train
2,619,13,1,train
2,619,16,1,train
2,346,96,0,train
2,100,34,0,train
