fold,rna_idx,drug_idx,label,split
1,560,100,0,train
1,448,78,0,train
1,348,86,0,train
1,514,39,0,train
1,607,2,0,train
1,310,75,0,train
1,135,35,0,train
1,272,83,0,train
1,514,72,0,train
1,508,60,0,train
1,147,102,0,train
1,223,7,0,train
1,463,80,0,train
1,62,38,0,train
1,166,17,0,train
1,1,27,0,train
1,347,15,0,train
1,438,14,0,train
1,277,78,0,train
1,489,20,0,train
1,82,111,0,train
1,177,34,0,train
1,577,85,0,train
1,32,84,0,train
1,545,86,0,train
1,115,91,0,train
1,113,49,0,train
1,262,112,0,train
1,314,67,0,train
1,507,78,0,train
1,212,106,0,train
1,91,39,0,train
1,379,115,0,train
1,13,38,0,train
1,424,39,0,train
1,285,6,0,train
1,257,106,0,train
1,335,79,0,train
1,268,76,0,train
1,549,117,0,train
1,18,76,0,train
1,293,9,0,train
1,354,69,0,train
1,600,106,0,train
1,491,24,0,train
1,262,91,0,train
1,489,19,0,train
1,373,46,0,train
1,201,33,0,train
1,282,93,0,train
1,469,88,0,train
1,79,93,0,train
1,171,9,0,train
1,339,111,0,train
1,571,16,0,train
1,3,61,0,train
1,354,75,0,train
1,196,53,0,train
1,214,106,0,train
1,143,53,0,train
1,385,43,0,train
1,10,2,0,train
1,459,88,0,train
1,97,15,0,train
1,251,120,0,train
1,171,8,0,train
1,598,107,0,train
1,304,34,0,train
1,462,3,0,train
1,397,92,0,train
1,420,3,0,train
1,395,88,0,train
1,294,32,0,train
1,152,67,0,train
1,446,79,0,train
1,108,34,0,train
1,522,102,0,train
1,395,66,0,train
1,414,97,0,train
1,606,52,0,train
1,25,51,0,train
1,374,19,0,train
1,388,81,0,train
1,331,83,0,train
1,499,82,0,train
1,292,28,0,train
1,443,112,0,train
1,469,34,0,train
1,64,92,0,train
1,162,93,0,train
1,368,85,0,train
1,190,100,0,train
1,378,25,0,train
1,74,39,0,train
1,151,16,0,train
1,256,38,0,train
1,253,30,0,train
1,315,28,0,train
1,516,2,0,train
1,251,25,0,train
1,68,39,0,train
1,142,99,0,train
1,383,32,0,train
1,475,53,0,train
1,140,6,0,train
1,76,8,0,train
1,250,92,0,train
1,606,102,0,train
1,39,96,0,train
1,569,95,0,train
1,167,101,0,train
1,79,35,0,train
1,231,80,0,train
1,434,37,0,train
1,156,102,0,train
1,131,111,0,train
1,57,12,0,train
1,576,66,0,train
1,523,7,0,train
1,17,120,0,train
1,296,75,0,train
1,254,97,0,train
1,337,2,0,train
1,123,84,0,train
1,369,23,0,train
1,580,49,0,train
1,239,74,0,train
1,72,66,0,train
1,126,107,0,train
1,130,117,0,train
1,509,74,0,train
1,424,116,0,train
1,365,33,0,train
1,31,12,0,train
1,497,48,0,train
1,399,57,0,train
1,76,61,0,train
1,324,96,0,train
1,493,94,0,train
1,55,27,0,train
1,368,68,0,train
1,258,48,0,train
1,604,19,0,train
1,463,61,0,train
1,543,87,0,train
1,198,120,0,train
1,48,24,0,train
1,593,106,0,train
1,362,112,0,train
1,283,58,0,train
1,265,85,0,train
1,53,109,0,train
1,526,49,0,train
1,464,16,0,train
1,581,8,0,train
1,219,35,0,train
1,610,43,0,train
1,581,43,0,train
1,162,24,0,train
1,242,29,0,train
1,307,16,0,train
1,496,98,0,train
1,331,24,0,train
1,484,20,0,train
1,499,79,0,train
1,124,61,0,train
1,135,117,0,train
1,127,82,0,train
1,258,76,0,train
1,228,78,0,train
1,343,114,0,train
1,329,39,0,train
1,81,72,0,train
1,33,67,0,train
1,277,93,0,train
1,405,85,0,train
1,419,109,0,train
1,42,46,0,train
1,64,120,0,train
1,274,39,0,train
1,533,58,0,train
1,259,102,0,train
1,64,76,0,train
1,279,46,0,train
1,407,80,0,train
1,263,111,0,train
1,273,100,0,train
1,65,95,0,train
1,126,61,0,train
1,244,77,0,train
1,601,7,0,train
1,573,68,0,train
1,206,86,0,train
1,111,83,0,train
1,428,67,0,train
1,347,57,0,train
1,74,33,0,train
1,331,53,0,train
1,454,61,0,train
1,130,85,0,train
1,324,61,0,train
1,403,106,0,train
1,269,17,0,train
1,546,60,0,train
1,40,79,0,train
1,241,120,0,train
1,492,111,0,train
1,142,41,0,train
1,46,37,0,train
1,62,92,0,train
1,232,19,0,train
1,617,35,0,train
1,463,81,0,train
1,394,2,0,train
1,11,25,0,train
1,242,88,0,train
1,15,19,0,train
1,531,120,0,train
1,396,58,0,train
1,465,29,0,train
1,541,88,0,train
1,262,109,0,train
1,138,41,0,train
1,96,28,0,train
1,363,83,0,train
1,72,2,0,train
1,79,3,0,train
1,582,33,0,train
1,170,93,0,train
1,129,96,0,train
1,328,96,0,train
1,557,71,0,train
1,120,49,0,train
1,374,95,0,train
1,610,112,0,train
1,573,66,0,train
1,158,41,0,train
1,219,25,0,train
1,444,100,0,train
1,197,52,0,train
1,578,39,0,train
1,2,98,0,train
1,22,33,0,train
1,124,41,0,train
1,159,101,0,train
1,472,2,0,train
1,615,29,0,train
1,535,84,0,train
1,527,49,0,train
1,592,48,0,train
1,70,59,0,train
1,501,13,0,train
1,601,66,0,train
1,603,88,0,train
1,41,49,0,train
1,301,77,0,train
1,187,35,0,train
1,5,92,0,train
1,380,28,0,train
1,264,94,0,train
1,26,102,0,train
1,482,27,0,train
1,445,32,0,train
1,604,107,0,train
1,262,6,0,train
1,401,6,0,train
1,560,85,0,train
1,134,20,0,train
1,513,43,0,train
1,482,46,0,train
1,278,46,0,train
1,119,101,0,train
1,202,8,0,train
1,381,97,0,train
1,218,100,0,train
1,204,98,0,train
1,11,61,0,train
1,345,8,0,train
1,67,107,0,train
1,615,41,0,train
1,489,2,0,train
1,311,32,0,train
1,533,15,0,train
1,395,49,0,train
1,106,120,0,train
1,165,58,0,train
1,620,57,0,train
1,538,69,0,train
1,320,7,0,train
1,194,97,0,train
1,365,39,0,train
1,384,38,0,train
1,228,97,0,train
1,527,81,0,train
1,91,75,0,train
1,606,51,0,train
1,476,50,0,train
1,602,35,0,train
1,206,71,0,train
1,375,46,0,train
1,173,81,0,train
1,582,77,0,train
1,187,46,0,train
1,413,71,0,train
1,0,0,1,test
1,0,10,1,test
1,0,11,1,test
1,2,0,1,test
1,3,0,1,test
1,3,10,1,test
1,4,0,1,test
1,5,0,1,test
1,6,0,1,test
1,8,0,1,test
1,8,10,1,test
1,8,18,1,test
1,8,26,1,test
1,9,0,1,test
1,9,31,1,test
1,12,0,1,test
1,13,0,1,test
1,16,0,1,test
1,16,10,1,test
1,16,36,1,test
1,17,0,1,test
1,18,18,1,test
1,19,0,1,test
1,19,10,1,test
1,19,18,1,test
1,20,0,1,test
1,20,10,1,test
1,21,40,1,test
1,23,0,1,test
1,24,0,1,test
1,25,0,1,test
1,25,10,1,test
1,26,0,1,test
1,26,44,1,test
1,27,0,1,test
1,28,45,1,test
1,30,10,1,test
1,30,47,1,test
1,31,10,1,test
1,32,0,1,test
1,32,10,1,test
1,32,47,1,test
1,33,0,1,test
1,34,0,1,test
1,34,18,1,test
1,34,55,1,test
1,35,0,1,test
1,36,0,1,test
1,37,0,1,test
1,39,0,1,test
1,40,0,1,test
1,41,18,1,test
1,42,0,1,test
1,42,10,1,test
1,42,18,1,test
1,42,55,1,test
1,43,0,1,test
1,44,0,1,test
1,44,18,1,test
1,46,0,1,test
1,47,0,1,test
1,47,10,1,test
1,47,18,1,test
1,48,0,1,test
1,48,10,1,test
1,49,10,1,test
1,49,62,1,test
1,50,10,1,test
1,50,62,1,test
1,52,0,1,test
1,53,0,1,test
1,53,64,1,test
1,55,0,1,test
1,55,31,1,test
1,57,26,1,test
1,58,18,1,test
1,58,26,1,test
1,59,26,1,test
1,62,0,1,test
1,64,31,1,test
1,66,18,1,test
1,66,65,1,test
1,69,0,1,test
1,69,10,1,test
1,69,18,1,test
1,69,26,1,test
1,70,18,1,test
1,71,18,1,test
1,71,65,1,test
1,72,0,1,test
1,73,0,1,test
1,74,0,1,test
1,74,10,1,test
1,74,18,1,test
1,74,26,1,test
1,74,31,1,test
1,74,40,1,test
1,74,55,1,test
1,75,18,1,test
1,75,26,1,test
1,75,65,1,test
1,75,70,1,test
1,76,0,1,test
1,76,18,1,test
1,76,55,1,test
1,77,18,1,test
1,77,55,1,test
1,80,10,1,test
1,81,10,1,test
1,82,10,1,test
1,83,0,1,test
1,84,18,1,test
1,85,10,1,test
1,86,10,1,test
1,87,0,1,test
1,88,0,1,test
1,92,73,1,test
1,93,0,1,test
1,93,18,1,test
1,93,26,1,test
1,95,0,1,test
1,95,10,1,test
1,95,26,1,test
1,97,0,1,test
1,98,0,1,test
1,100,0,1,test
1,101,0,1,test
1,101,10,1,test
1,102,0,1,test
1,103,0,1,test
1,103,10,1,test
1,104,0,1,test
1,104,10,1,test
1,104,31,1,test
1,105,0,1,test
1,105,10,1,test
1,106,0,1,test
1,106,10,1,test
1,107,10,1,test
1,109,0,1,test
1,109,10,1,test
1,110,10,1,test
1,110,42,1,test
1,111,0,1,test
1,112,0,1,test
1,112,18,1,test
1,113,0,1,test
1,114,18,1,test
1,114,65,1,test
1,115,10,1,test
1,116,10,1,test
1,116,31,1,test
1,116,42,1,test
1,117,0,1,test
1,117,10,1,test
1,118,0,1,test
1,118,10,1,test
1,122,10,1,test
1,123,10,1,test
1,124,0,1,test
1,125,0,1,test
1,126,0,1,test
1,126,18,1,test
1,128,26,1,test
1,129,0,1,test
1,129,10,1,test
1,129,18,1,test
1,130,0,1,test
1,130,10,1,test
1,130,18,1,test
1,131,0,1,test
1,131,18,1,test
1,132,0,1,test
1,133,0,1,test
1,133,18,1,test
1,133,65,1,test
1,134,0,1,test
1,134,10,1,test
1,135,0,1,test
1,135,26,1,test
1,136,0,1,test
1,138,0,1,test
1,138,31,1,test
1,139,0,1,test
1,141,0,1,test
1,141,10,1,test
1,141,18,1,test
1,142,0,1,test
1,142,10,1,test
1,143,0,1,test
1,143,10,1,test
1,143,40,1,test
1,145,0,1,test
1,145,10,1,test
1,147,0,1,test
1,147,10,1,test
1,147,40,1,test
1,148,0,1,test
1,148,10,1,test
1,148,31,1,test
1,150,10,1,test
1,150,42,1,test
1,151,0,1,test
1,151,89,1,test
1,151,90,1,test
1,152,0,1,test
1,153,0,1,test
1,153,10,1,test
1,153,18,1,test
1,153,31,1,test
1,153,45,1,test
1,154,0,1,test
1,155,0,1,test
1,155,10,1,test
1,156,0,1,test
1,156,10,1,test
1,157,0,1,test
1,157,18,1,test
1,158,0,1,test
1,158,10,1,test
1,162,0,1,test
1,164,0,1,test
1,166,0,1,test
1,166,18,1,test
1,167,0,1,test
1,167,10,1,test
1,167,18,1,test
1,167,65,1,test
1,169,10,1,test
1,170,0,1,test
1,170,10,1,test
1,171,10,1,test
1,172,0,1,test
1,173,10,1,test
1,175,0,1,test
1,175,10,1,test
1,175,18,1,test
1,175,26,1,test
1,176,0,1,test
1,177,18,1,test
1,177,65,1,test
1,180,0,1,test
1,180,18,1,test
1,180,26,1,test
1,181,0,1,test
1,181,10,1,test
1,183,0,1,test
1,183,10,1,test
1,183,31,1,test
1,184,0,1,test
1,184,10,1,test
1,184,64,1,test
1,185,0,1,test
1,185,10,1,test
1,186,0,1,test
1,186,10,1,test
1,186,18,1,test
1,187,0,1,test
1,187,18,1,test
1,188,0,1,test
1,188,10,1,test
1,189,0,1,test
1,190,0,1,test
1,192,10,1,test
1,193,0,1,test
1,193,10,1,test
1,194,0,1,test
1,194,10,1,test
1,196,0,1,test
1,197,0,1,test
1,197,10,1,test
1,198,0,1,test
1,199,0,1,test
1,200,0,1,test
1,201,18,1,test
1,201,55,1,test
1,202,0,1,test
1,202,10,1,test
1,202,18,1,test
1,202,31,1,test
1,203,0,1,test
1,203,18,1,test
1,205,10,1,test
1,206,0,1,test
1,206,10,1,test
1,207,0,1,test
1,207,18,1,test
1,208,0,1,test
1,208,10,1,test
1,208,18,1,test
1,208,31,1,test
1,208,42,1,test
1,211,0,1,test
1,211,18,1,test
1,211,55,1,test
1,212,0,1,test
1,214,0,1,test
1,214,10,1,test
1,215,0,1,test
1,216,0,1,test
1,216,18,1,test
1,218,0,1,test
1,218,10,1,test
1,219,10,1,test
1,220,0,1,test
1,220,10,1,test
1,220,18,1,test
1,220,31,1,test
1,220,65,1,test
1,220,104,1,test
1,223,0,1,test
1,223,10,1,test
1,224,0,1,test
1,226,10,1,test
1,227,0,1,test
1,227,10,1,test
1,228,18,1,test
1,228,65,1,test
1,229,0,1,test
1,229,18,1,test
1,229,31,1,test
1,229,108,1,test
1,230,0,1,test
1,231,0,1,test
1,233,10,1,test
1,234,0,1,test
1,234,10,1,test
1,234,18,1,test
1,236,10,1,test
1,237,0,1,test
1,237,10,1,test
1,237,18,1,test
1,237,31,1,test
1,237,110,1,test
1,239,0,1,test
1,239,10,1,test
1,241,0,1,test
1,241,10,1,test
1,241,31,1,test
1,243,0,1,test
1,243,18,1,test
1,245,0,1,test
1,245,42,1,test
1,246,0,1,test
1,246,18,1,test
1,246,65,1,test
1,247,10,1,test
1,248,0,1,test
1,248,18,1,test
1,248,31,1,test
1,249,10,1,test
1,250,0,1,test
1,251,0,1,test
1,252,0,1,test
1,252,31,1,test
1,253,0,1,test
1,253,18,1,test
1,254,0,1,test
1,256,0,1,test
1,256,18,1,test
1,256,31,1,test
1,257,18,1,test
1,258,0,1,test
1,258,10,1,test
1,258,18,1,test
1,259,0,1,test
1,259,18,1,test
1,260,0,1,test
1,261,10,1,test
1,262,26,1,test
1,263,0,1,test
1,263,10,1,test
1,263,18,1,test
1,266,0,1,test
1,266,10,1,test
1,268,0,1,test
1,268,10,1,test
1,268,118,1,test
1,270,18,1,test
1,270,65,1,test
1,271,0,1,test
1,271,10,1,test
1,272,0,1,test
1,273,0,1,test
1,273,10,1,test
1,276,0,1,test
1,277,0,1,test
1,280,10,1,test
1,280,31,1,test
1,282,0,1,test
1,282,10,1,test
1,284,10,1,test
1,285,0,1,test
1,287,0,1,test
1,289,0,1,test
1,292,10,1,test
1,306,10,1,test
1,306,26,1,test
1,307,10,1,test
1,310,0,1,test
1,312,0,1,test
1,315,10,1,test
1,316,0,1,test
1,317,0,1,test
1,317,18,1,test
1,317,55,1,test
1,319,0,1,test
1,320,0,1,test
1,322,26,1,test
1,322,31,1,test
1,323,0,1,test
1,324,10,1,test
1,326,10,1,test
1,327,0,1,test
1,327,10,1,test
1,327,45,1,test
1,328,0,1,test
1,330,0,1,test
1,330,10,1,test
1,331,0,1,test
1,334,0,1,test
1,335,0,1,test
1,336,0,1,test
1,336,10,1,test
1,336,31,1,test
1,337,0,1,test
1,339,0,1,test
1,340,0,1,test
1,341,0,1,test
1,343,10,1,test
1,346,0,1,test
1,348,0,1,test
1,349,0,1,test
1,350,0,1,test
1,351,0,1,test
1,351,10,1,test
1,352,0,1,test
1,353,0,1,test
1,355,0,1,test
1,356,0,1,test
1,356,10,1,test
1,356,31,1,test
1,356,64,1,test
1,357,0,1,test
1,358,0,1,test
1,358,10,1,test
1,359,0,1,test
1,360,18,1,test
1,361,0,1,test
1,367,31,1,test
1,368,0,1,test
1,369,0,1,test
1,369,18,1,test
1,369,55,1,test
1,375,0,1,test
1,375,10,1,test
1,377,0,1,test
1,379,0,1,test
1,381,0,1,test
1,381,18,1,test
1,382,18,1,test
1,388,0,1,test
1,390,10,1,test
1,391,0,1,test
1,391,18,1,test
1,393,10,1,test
1,395,18,1,test
1,412,0,1,test
1,414,0,1,test
1,421,0,1,test
1,422,0,1,test
1,439,10,1,test
1,453,0,1,test
1,453,10,1,test
1,454,0,1,test
1,455,0,1,test
1,457,0,1,test
1,458,10,1,test
1,459,0,1,test
1,460,18,1,test
1,461,0,1,test
1,468,0,1,test
1,468,18,1,test
1,471,0,1,test
1,474,0,1,test
1,475,0,1,test
1,475,18,1,test
1,476,0,1,test
1,477,10,1,test
1,478,0,1,test
1,479,0,1,test
1,479,90,1,test
1,480,0,1,test
1,481,0,1,test
1,482,0,1,test
1,482,64,1,test
1,483,0,1,test
1,484,0,1,test
1,485,64,1,test
1,486,0,1,test
1,486,64,1,test
1,487,0,1,test
1,489,0,1,test
1,490,0,1,test
1,490,64,1,test
1,491,0,1,test
1,491,64,1,test
1,492,0,1,test
1,493,0,1,test
1,493,64,1,test
1,494,18,1,test
1,494,65,1,test
1,495,0,1,test
1,496,0,1,test
1,497,0,1,test
1,499,0,1,test
1,500,0,1,test
1,500,10,1,test
1,501,0,1,test
1,501,10,1,test
1,502,0,1,test
1,503,0,1,test
1,505,0,1,test
1,505,18,1,test
1,506,0,1,test
1,507,0,1,test
1,522,64,1,test
1,523,0,1,test
1,524,64,1,test
1,525,64,1,test
1,529,0,1,test
1,530,0,1,test
1,530,10,1,test
1,531,10,1,test
1,535,0,1,test
1,536,0,1,test
1,539,18,1,test
1,540,0,1,test
1,542,0,1,test
1,542,18,1,test
1,545,31,1,test
1,548,18,1,test
1,548,55,1,test
1,549,0,1,test
1,550,0,1,test
1,551,0,1,test
1,551,18,1,test
1,551,26,1,test
1,553,10,1,test
1,555,10,1,test
1,559,0,1,test
1,559,10,1,test
1,564,0,1,test
1,564,10,1,test
1,565,0,1,test
1,573,0,1,test
1,575,0,1,test
1,579,0,1,test
1,582,26,1,test
1,584,0,1,test
1,584,18,1,test
1,586,10,1,test
1,587,10,1,test
1,588,0,1,test
1,588,10,1,test
1,589,10,1,test
1,592,0,1,test
1,592,10,1,test
1,593,0,1,test
1,594,0,1,test
1,594,18,1,test
1,595,10,1,test
1,596,0,1,test
1,600,0,1,test
1,600,10,1,test
1,600,18,1,test
1,600,55,1,test
1,601,10,1,test
1,602,10,1,test
1,603,0,1,test
1,603,10,1,test
1,604,0,1,test
1,605,0,1,test
1,606,0,1,test
1,607,0,1,test
1,607,18,1,test
1,607,26,1,test
1,608,0,1,test
1,609,10,1,test
1,610,0,1,test
1,611,26,1,test
1,614,0,1,test
1,614,10,1,test
1,616,0,1,test
1,617,0,1,test
1,617,18,1,test
1,617,55,1,test
1,618,18,1,test
1,618,65,1,test
1,618,70,1,test
1,619,0,1,test
1,621,18,1,test
1,621,65,1,test
1,495,118,0,test
1,619,26,0,test
1,473,10,0,test
1,5,10,0,test
1,83,108,0,test
1,102,40,0,test
1,279,47,0,test
1,58,4,0,test
1,25,65,0,test
1,333,4,0,test
1,89,42,0,test
1,527,62,0,test
1,48,18,0,test
1,140,104,0,test
1,500,44,0,test
1,306,104,0,test
1,494,70,0,test
1,16,40,0,test
1,341,10,0,test
1,24,110,0,test
1,51,45,0,test
1,205,26,0,test
1,381,62,0,test
1,439,62,0,test
1,555,11,0,test
1,117,44,0,test
1,102,10,0,test
1,533,108,0,test
1,583,70,0,test
1,316,118,0,test
1,550,110,0,test
1,170,65,0,test
1,251,70,0,test
1,567,64,0,test
1,22,55,0,test
1,502,55,0,test
1,116,45,0,test
1,396,10,0,test
1,518,10,0,test
1,237,45,0,test
1,230,47,0,test
1,480,42,0,test
1,585,104,0,test
1,480,47,0,test
1,179,55,0,test
1,518,73,0,test
1,553,0,0,test
1,514,18,0,test
1,451,55,0,test
1,557,70,0,test
1,602,55,0,test
1,155,65,0,test
1,132,10,0,test
1,160,36,0,test
1,303,118,0,test
1,272,65,0,test
1,566,90,0,test
1,243,90,0,test
1,314,44,0,test
1,567,65,0,test
1,217,104,0,test
1,399,73,0,test
1,195,0,0,test
1,430,45,0,test
1,349,89,0,test
1,113,10,0,test
1,225,0,0,test
1,596,70,0,test
1,444,31,0,test
1,603,40,0,test
1,273,26,0,test
1,160,104,0,test
1,455,118,0,test
1,118,45,0,test
1,409,64,0,test
1,500,62,0,test
1,489,89,0,test
1,326,70,0,test
1,40,90,0,test
1,204,10,0,test
1,589,42,0,test
1,82,108,0,test
1,87,4,0,test
1,21,70,0,test
1,230,104,0,test
1,572,4,0,test
1,553,118,0,test
1,167,44,0,test
1,411,40,0,test
1,122,26,0,test
1,480,104,0,test
1,217,108,0,test
1,196,118,0,test
1,165,118,0,test
1,364,45,0,test
1,58,47,0,test
1,103,18,0,test
1,507,118,0,test
1,418,4,0,test
1,514,70,0,test
1,136,73,0,test
1,119,45,0,test
1,281,10,0,test
1,576,44,0,test
1,9,90,0,test
1,183,55,0,test
1,418,40,0,test
1,432,90,0,test
1,165,90,0,test
1,213,118,0,test
1,25,11,0,test
1,383,70,0,test
1,433,90,0,test
1,172,47,0,test
1,162,55,0,test
1,249,4,0,test
1,375,90,0,test
1,563,44,0,test
1,616,89,0,test
1,405,11,0,test
1,138,65,0,test
1,265,18,0,test
1,514,64,0,test
1,392,11,0,test
1,73,104,0,test
1,47,104,0,test
1,284,108,0,test
1,359,108,0,test
1,159,0,0,test
1,143,36,0,test
1,569,64,0,test
1,109,110,0,test
1,33,55,0,test
1,223,26,0,test
1,258,42,0,test
1,516,4,0,test
1,292,11,0,test
1,256,70,0,test
1,310,42,0,test
1,610,118,0,test
1,81,89,0,test
1,422,104,0,test
1,108,62,0,test
1,433,89,0,test
1,211,36,0,test
1,303,10,0,test
1,599,65,0,test
1,35,73,0,test
1,189,90,0,test
1,346,64,0,test
1,336,26,0,test
1,498,44,0,test
1,126,31,0,test
1,336,44,0,test
1,244,11,0,test
1,285,65,0,test
1,615,11,0,test
1,7,70,0,test
1,200,10,0,test
1,456,10,0,test
1,539,31,0,test
1,603,26,0,test
1,567,0,0,test
1,305,108,0,test
1,217,0,0,test
1,217,89,0,test
1,441,47,0,test
1,616,26,0,test
1,529,108,0,test
1,173,73,0,test
1,77,36,0,test
1,176,110,0,test
1,565,90,0,test
1,230,110,0,test
1,135,18,0,test
1,368,26,0,test
1,474,42,0,test
1,1,42,0,test
1,201,44,0,test
1,418,36,0,test
1,578,62,0,test
1,36,65,0,test
1,111,47,0,test
1,216,104,0,test
1,507,36,0,test
1,139,90,0,test
1,427,4,0,test
1,364,36,0,test
1,464,31,0,test
1,621,0,0,test
1,302,18,0,test
1,343,108,0,test
1,594,89,0,test
1,216,40,0,test
1,374,40,0,test
1,27,36,0,test
1,372,62,0,test
1,598,104,0,test
1,210,70,0,test
1,477,70,0,test
1,473,65,0,test
1,425,44,0,test
1,557,65,0,test
1,384,65,0,test
1,360,40,0,test
1,605,42,0,test
1,213,31,0,test
1,315,42,0,test
1,267,65,0,test
1,238,104,0,test
1,339,55,0,test
1,485,10,0,test
1,363,70,0,test
1,127,90,0,test
1,171,65,0,test
1,125,44,0,test
1,161,47,0,test
1,198,108,0,test
1,5,42,0,test
1,587,44,0,test
1,129,4,0,test
1,55,104,0,test
1,472,104,0,test
1,435,47,0,test
1,171,55,0,test
1,121,108,0,test
1,307,110,0,test
1,81,18,0,test
1,325,62,0,test
1,315,64,0,test
1,523,4,0,test
1,142,26,0,test
1,484,47,0,test
1,390,18,0,test
1,221,18,0,test
1,403,0,0,test
1,148,118,0,test
1,491,110,0,test
1,591,26,0,test
1,514,45,0,test
1,512,118,0,test
1,453,47,0,test
1,111,108,0,test
1,228,118,0,test
1,86,4,0,test
1,554,47,0,test
1,342,45,0,test
1,231,55,0,test
1,563,31,0,test
1,422,62,0,test
1,164,44,0,test
1,583,11,0,test
1,379,47,0,test
1,282,110,0,test
1,267,40,0,test
1,465,108,0,test
1,64,89,0,test
1,228,31,0,test
1,408,110,0,test
1,1,0,0,test
1,613,73,0,test
1,301,40,0,test
1,143,73,0,test
1,14,44,0,test
1,357,18,0,test
1,541,62,0,test
1,353,11,0,test
1,98,90,0,test
1,513,104,0,test
1,563,45,0,test
1,70,11,0,test
1,29,0,0,test
1,617,36,0,test
1,139,47,0,test
1,436,65,0,test
1,127,118,0,test
1,343,45,0,test
1,401,89,0,test
1,229,40,0,test
1,532,108,0,test
1,570,89,0,test
1,107,70,0,test
1,67,44,0,test
1,555,31,0,test
1,308,40,0,test
1,167,55,0,test
1,581,110,0,test
1,101,18,0,test
1,152,44,0,test
1,505,10,0,test
1,421,108,0,test
1,400,118,0,test
1,97,89,0,test
1,570,10,0,test
1,522,11,0,test
1,149,47,0,test
1,457,104,0,test
1,529,44,0,test
1,573,26,0,test
1,226,108,0,test
1,384,11,0,test
1,162,45,0,test
1,462,104,0,test
1,218,36,0,test
1,123,26,0,test
1,376,89,0,test
1,2,62,0,test
1,158,4,0,test
1,402,36,0,test
1,501,89,0,test
1,382,89,0,test
1,470,64,0,test
1,438,62,0,test
1,447,70,0,test
1,75,0,0,test
1,466,64,0,test
1,263,70,0,test
1,524,45,0,test
1,294,89,0,test
1,371,45,0,test
1,332,73,0,test
1,274,18,0,test
1,544,31,0,test
1,592,70,0,test
1,378,36,0,test
1,89,55,0,test
1,291,0,0,test
1,403,73,0,test
1,404,44,0,test
1,240,44,0,test
1,175,45,0,test
1,222,89,0,test
1,609,18,0,test
1,338,18,0,test
1,44,62,0,test
1,357,62,0,test
1,565,36,0,test
1,591,11,0,test
1,133,26,0,test
1,392,104,0,test
1,377,64,0,test
1,406,55,0,test
1,57,4,0,test
1,444,118,0,test
1,58,64,0,test
1,195,45,0,test
1,334,108,0,test
1,66,0,0,test
1,349,118,0,test
1,292,36,0,test
1,487,55,0,test
1,141,108,0,test
1,323,55,0,test
1,79,40,0,test
1,569,65,0,test
1,390,4,0,test
1,346,110,0,test
1,316,4,0,test
1,617,70,0,test
1,277,47,0,test
1,370,0,0,test
1,295,104,0,test
1,387,42,0,test
1,569,36,0,test
1,509,55,0,test
1,447,11,0,test
1,187,36,0,test
1,539,36,0,test
1,297,26,0,test
1,141,42,0,test
1,155,89,0,test
1,118,4,0,test
1,534,10,0,test
1,420,73,0,test
1,584,89,0,test
1,134,108,0,test
1,318,10,0,test
1,7,45,0,test
1,486,10,0,test
1,537,73,0,test
1,84,62,0,test
1,109,45,0,test
1,285,55,0,test
1,546,10,0,test
1,301,11,0,test
1,269,89,0,test
1,90,26,0,test
1,426,40,0,test
1,364,89,0,test
1,265,62,0,test
1,458,73,0,test
1,454,18,0,test
1,137,44,0,test
1,174,104,0,test
1,582,62,0,test
1,130,31,0,test
1,23,47,0,test
1,202,110,0,test
1,555,26,0,test
1,350,11,0,test
1,565,47,0,test
1,437,62,0,test
1,247,110,0,test
1,25,18,0,test
1,217,4,0,test
1,340,31,0,test
1,112,104,0,test
1,322,62,0,test
1,241,44,0,test
1,502,26,0,test
1,351,11,0,test
1,522,73,0,test
1,408,65,0,test
1,481,31,0,test
1,367,45,0,test
1,19,90,0,test
1,278,90,0,test
1,427,10,0,test
1,60,55,0,test
1,126,89,0,test
1,110,45,0,test
1,106,110,0,test
1,157,36,0,test
1,547,118,0,test
1,346,45,0,test
1,467,108,0,test
1,456,70,0,test
1,448,47,0,test
1,273,45,0,test
1,356,62,0,test
1,360,26,0,test
1,168,47,0,test
1,273,73,0,test
1,135,110,0,test
1,475,64,0,test
1,616,55,0,test
1,83,40,0,test
1,428,40,0,test
1,22,89,0,test
1,482,55,0,test
1,284,4,0,test
1,22,108,0,test
1,168,40,0,test
1,68,62,0,test
1,535,40,0,test
1,121,104,0,test
1,468,70,0,test
1,179,70,0,test
1,365,110,0,test
1,209,45,0,test
1,240,47,0,test
1,119,44,0,test
1,108,44,0,test
1,472,0,0,test
1,413,55,0,test
1,117,47,0,test
1,482,36,0,test
1,214,65,0,test
1,355,89,0,test
1,578,47,0,test
1,253,118,0,test
1,127,10,0,test
1,598,73,0,test
1,218,73,0,test
1,300,4,0,test
1,495,44,0,test
1,432,36,0,test
1,122,104,0,test
1,98,10,0,test
1,186,73,0,test
1,188,4,0,test
1,48,47,0,test
1,361,55,0,test
1,75,47,0,test
1,177,110,0,test
1,519,104,0,test
1,533,10,0,test
1,106,47,0,test
1,126,44,0,test
1,72,31,0,test
1,450,90,0,test
1,545,0,0,test
1,422,70,0,test
1,70,36,0,test
1,7,31,0,test
1,307,26,0,test
1,110,70,0,test
1,125,110,0,test
1,475,40,0,test
1,95,70,0,test
1,41,73,0,test
